"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"537",1,3,1,4,4,1,0,4,2,9
"538",0,1,0,0,0,0,0,0,0,0
"539",1,0,1,2,0,2,0,0,2,1
"540",1,0,1,2,1,2,0,1,2,1
"541",2,1,1,3,1,2,1,1,3,2
"542",1,0,1,1,0,1,0,1,2,2
"543",1,0,0,2,0,1,0,0,1,0
"544",0,2,0,0,0,0,1,3,1,2
"545",1,1,0,0,0,1,0,0,2,1
"546",0,0,1,1,1,1,0,3,1,1
"547",2,1,0,2,1,0,2,2,4,2
"548",0,2,1,1,1,1,0,3,2,2
"549",0,0,0,1,0,0,1,0,0,0
"550",1,1,1,1,0,1,1,0,1,0
"551",0,1,0,1,0,0,1,1,0,2
"552",3,1,1,1,1,2,0,2,2,2
"553",0,0,0,0,0,0,0,0,0,0
"554",2,2,2,2,1,2,2,2,2,2
"555",1,2,1,2,2,2,0,1,2,2
"556",0,1,0,0,0,0,0,1,0,2
"557",0,0,0,0,0,0,0,0,0,0
"558",0,0,0,0,1,0,1,0,0,1
"559",1,1,1,1,0,1,1,1,1,0
"560",0,2,0,1,3,0,2,2,0,3
"561",0,0,0,1,0,1,0,0,1,0
"562",0,0,0,0,0,0,0,0,0,0
"563",0,1,2,1,1,3,1,2,3,3
"564",1,0,1,1,0,1,0,0,1,0
"565",0,0,0,0,0,0,0,0,0,0
"566",1,0,0,1,0,0,0,0,1,1
"567",0,0,0,0,0,0,0,0,0,0
"568",0,1,0,0,1,0,1,1,0,1
"569",0,0,0,1,0,0,0,1,0,1
"570",2,1,2,2,0,2,1,2,2,2
"571",0,0,0,0,0,0,0,1,0,1
"572",1,0,0,2,1,2,0,0,3,1
"573",2,2,2,3,1,2,1,1,5,2
"574",0,1,0,2,1,0,3,1,2,1
"575",0,1,0,0,1,0,0,1,0,1
"576",0,0,0,1,1,0,0,1,1,2
"577",0,2,0,1,1,0,1,1,1,2
"578",1,3,1,2,1,2,1,2,2,4
"579",0,0,0,0,1,0,0,4,0,4
"580",3,2,3,3,0,2,1,2,6,1
"581",0,0,0,0,1,0,0,0,0,1
"582",0,1,0,0,0,0,0,0,1,1
"583",0,0,0,0,0,0,1,1,0,0
"584",0,0,0,0,0,0,0,0,0,0
"585",0,0,0,0,0,0,0,0,0,2
"586",0,2,0,0,1,0,2,3,0,3
"587",0,0,0,0,0,0,0,2,0,1
"588",0,1,1,1,1,0,1,2,1,3
"589",0,0,0,0,0,0,0,0,0,1
"590",2,1,0,3,0,1,0,2,2,3
"591",0,0,0,1,0,1,0,0,1,0
"592",0,0,0,1,1,1,0,0,1,1
"593",2,0,2,2,0,3,1,0,3,0
"594",0,0,0,0,0,1,0,0,2,0
"595",0,1,0,0,1,0,0,2,0,4
"596",0,0,0,2,1,0,0,2,2,2
"597",0,1,0,1,1,0,1,1,1,2
"598",0,0,0,0,0,0,0,0,0,0
