"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"598",1,0,1,1,0,0,0,2,1,2
"599",0,1,0,0,0,0,0,0,0,1
"600",1,0,0,3,0,2,0,1,7,1
"601",1,0,0,1,0,1,0,0,1,1
"602",0,0,0,0,0,0,0,1,0,1
"603",1,1,0,2,1,0,1,0,2,1
"604",2,0,1,1,0,0,1,0,2,0
"605",1,1,0,0,1,0,1,2,0,5
"606",1,1,1,2,1,0,1,2,1,1
"607",0,0,0,1,0,0,0,1,0,0
"608",1,0,0,1,0,1,0,0,1,0
"609",1,0,1,1,0,0,0,1,1,1
"610",1,1,0,2,1,0,1,0,2,1
"611",0,1,0,1,1,0,0,4,0,4
"612",1,0,1,1,0,0,0,2,1,2
"613",1,1,0,1,0,0,0,0,1,2
"614",0,0,0,1,0,0,0,1,0,0
"615",0,0,0,1,0,0,0,0,1,0
"616",0,0,0,0,0,0,0,0,1,0
"617",1,1,1,2,1,0,0,2,3,3
"618",1,0,0,0,0,1,0,0,1,0
"619",0,0,0,0,0,0,0,0,0,0
"620",2,0,1,1,0,1,0,1,3,0
"621",1,1,0,2,1,1,0,1,2,2
"622",0,1,0,1,0,0,0,2,1,2
"623",1,1,1,0,1,0,0,1,2,3
"624",0,1,0,2,0,0,0,1,2,2
"625",0,2,0,1,0,0,0,3,1,2
"626",0,1,0,1,0,0,0,2,1,2
"627",1,0,0,1,1,1,0,0,0,4
"628",0,1,0,1,0,0,0,2,1,2
"629",0,1,0,1,0,0,0,2,1,2
"630",0,1,0,1,1,1,0,1,1,2
"631",0,2,0,1,1,0,0,1,1,2
"632",0,0,0,1,0,0,0,0,0,0
"633",1,0,0,1,1,1,0,0,0,4
"634",0,0,0,1,0,1,0,0,1,1
"635",0,0,0,0,0,0,0,0,0,1
"636",2,2,1,2,1,2,0,2,2,2
"637",0,0,0,0,0,0,0,0,0,0
"638",1,0,1,2,0,1,0,0,2,0
"639",0,0,0,1,0,0,0,0,0,0
"640",1,0,0,1,0,1,0,0,1,0
"641",0,0,0,1,0,0,0,0,1,0
"642",0,1,0,1,0,0,0,2,1,2
"643",0,2,0,0,1,0,0,3,0,4
"644",0,0,0,1,0,1,1,1,1,0
"645",1,0,0,1,0,1,0,0,1,2
"646",2,1,1,0,2,0,1,2,1,4
"647",0,0,0,0,0,0,0,0,1,0
"648",1,0,0,1,1,1,0,0,0,4
"649",0,1,0,0,0,0,0,0,0,0
"650",1,0,1,1,0,0,0,2,1,2
"651",2,1,1,2,1,2,0,2,2,2
"652",1,1,1,1,1,0,1,2,1,1
"653",0,0,0,0,0,0,0,0,0,0
"654",0,0,0,0,0,0,0,0,0,0
"655",1,0,1,1,0,0,0,2,1,2
"656",0,0,0,0,0,0,0,2,0,3
"657",0,1,0,1,0,0,0,0,1,0
"658",0,0,0,0,0,0,0,0,0,0
"659",0,1,0,1,1,0,0,4,0,4
"660",0,0,0,1,0,1,1,0,1,0
"661",1,0,0,1,0,1,0,1,1,2
"662",1,0,0,1,1,1,0,0,0,4
"663",1,0,1,0,0,1,0,0,1,0
"664",1,0,1,1,0,0,0,2,1,2
"665",1,0,0,1,1,1,0,0,0,4
"666",0,2,0,1,0,0,0,2,0,3
"667",1,0,0,2,0,1,0,1,1,1
"668",0,0,0,0,0,0,0,0,0,0
"669",0,3,0,1,2,2,1,2,3,3
"670",1,0,0,0,0,0,0,0,0,0
"671",0,0,0,0,0,0,0,1,0,2
"672",0,0,0,0,0,0,0,3,0,3
"673",0,1,2,1,0,0,0,1,2,1
"674",1,1,0,1,0,1,0,2,1,1
"675",0,0,2,1,1,0,0,1,2,3
"676",1,0,0,1,0,1,1,2,2,1
"677",1,2,0,2,3,2,1,3,2,4
"678",2,2,1,1,1,1,1,1,3,3
"679",1,0,0,1,1,1,0,4,1,4
"680",0,0,0,0,0,0,0,0,0,0
"681",0,0,0,0,0,0,0,0,0,0
"682",3,0,0,2,0,1,0,1,3,0
"683",0,1,0,1,2,1,1,2,1,4
"684",0,1,0,1,0,0,0,2,1,2
"685",1,0,1,1,0,0,0,2,1,2
"686",0,1,0,1,0,0,0,2,1,2
"687",0,0,0,1,0,0,0,0,0,3
"688",0,0,0,2,0,2,0,0,2,1
"689",0,0,0,1,0,1,1,0,1,0
"690",0,0,0,1,0,1,0,1,1,1
"691",0,1,0,1,0,0,0,2,1,2
"692",1,0,1,3,0,2,0,3,3,4
"693",0,0,0,0,0,0,0,0,0,0
"694",0,0,0,4,0,2,0,1,2,3
"695",1,0,0,2,0,1,0,0,2,2
"696",1,2,0,1,1,1,0,2,1,3
"697",0,0,0,1,0,0,0,0,0,3
"698",2,2,0,2,0,1,0,1,3,2
"699",0,1,0,0,1,0,1,2,0,3
"700",1,0,0,1,0,1,1,2,2,1
"701",0,0,0,0,0,0,0,0,0,0
"702",0,0,0,2,0,1,0,0,2,0
"703",0,1,1,2,0,2,0,1,2,1
"704",0,0,0,0,0,0,0,0,0,2
"705",0,0,0,1,0,0,0,0,0,3
"706",0,1,0,0,0,0,0,0,0,1
"707",0,0,0,1,0,0,0,0,0,3
"708",0,1,0,0,0,0,0,0,1,3
"709",0,1,0,1,0,0,0,2,1,2
"710",0,0,0,0,0,0,0,0,0,0
"711",2,1,0,2,0,2,0,0,2,1
"712",0,1,0,1,0,1,0,0,2,0
"713",0,1,0,0,0,0,0,1,0,2
"714",0,1,0,0,1,0,1,2,0,5
"715",0,1,0,1,0,0,0,2,1,2
"716",0,1,2,1,0,0,0,1,2,1
"717",0,0,0,1,0,0,0,0,0,0
"718",0,1,0,1,1,0,0,4,0,4
"719",0,1,1,2,0,1,0,0,1,1
"720",0,0,0,1,0,0,0,0,0,0
"721",1,0,1,1,0,0,0,2,3,4
"722",0,1,0,1,0,0,0,2,1,2
"723",0,0,0,0,0,0,0,0,0,0
"724",4,2,1,3,1,1,2,1,4,4
"725",1,0,1,1,0,0,0,0,2,0
"726",0,0,0,0,0,1,0,0,2,1
"727",2,1,0,2,0,2,0,0,2,1
"728",0,0,0,0,0,0,0,0,0,0
"729",0,0,0,0,0,0,0,0,0,0
"730",1,0,0,1,1,1,0,4,1,4
"731",0,1,0,0,0,0,0,0,1,3
"732",1,2,0,1,0,1,0,1,2,2
"733",2,1,0,2,0,2,0,0,2,1
"734",2,0,0,1,0,1,0,0,2,0
"735",1,0,0,1,0,1,0,0,1,1
"736",0,0,1,1,0,0,0,1,2,2
"737",0,1,0,1,1,1,1,1,1,2
"738",0,0,0,1,0,0,0,0,0,0
"739",0,0,0,0,1,0,0,1,0,2
"740",0,0,0,0,0,0,0,0,1,1
"741",0,0,0,1,0,1,1,0,1,0
"742",0,1,0,0,1,0,1,1,0,3
"743",2,1,2,2,1,3,2,2,4,1
"744",0,1,0,1,0,0,0,2,1,2
"745",1,0,1,1,0,0,0,2,1,2
"746",0,1,0,0,0,0,0,1,0,1
"747",2,2,0,2,1,2,1,2,4,4
"748",0,1,0,1,0,0,0,2,1,2
"749",0,1,0,1,0,1,0,0,2,0
"750",1,0,0,1,0,1,0,0,1,1
"751",1,0,0,1,1,1,0,0,0,4
"752",0,0,0,0,0,0,0,1,0,2
"753",0,2,0,1,0,0,0,2,0,3
"754",0,0,0,1,0,1,0,1,1,1
"755",1,0,0,0,0,0,0,0,0,0
"756",2,0,1,2,0,2,1,0,2,1
"757",1,0,0,2,0,0,0,2,1,3
"758",0,0,0,2,0,1,1,0,2,0
"759",0,0,0,1,0,0,0,0,0,0
"760",2,1,1,2,0,2,1,1,4,1
"761",0,1,0,2,0,0,0,2,2,2
"762",1,0,1,1,0,0,0,2,1,2
"763",1,0,0,1,0,1,0,0,1,1
"764",1,0,0,1,0,0,0,0,1,0
"765",0,0,0,2,0,2,0,0,2,1
"766",0,0,0,0,0,0,0,0,0,0
"767",0,0,0,1,0,1,1,0,1,0
"768",1,0,0,1,1,1,0,0,0,4
"769",0,0,0,1,0,1,1,0,1,0
"770",0,0,0,1,0,1,1,1,1,0
"771",0,0,0,0,0,0,0,1,0,1
"772",0,0,0,1,0,1,1,0,1,0
"773",1,0,2,1,0,1,0,2,1,1
"774",2,1,2,4,0,1,1,1,5,0
"775",0,0,0,0,0,0,0,0,0,0
"776",0,0,0,1,0,1,1,0,1,0
"777",1,1,0,1,0,2,0,0,2,1
"778",0,0,0,1,0,1,1,0,1,0
"779",1,0,1,2,0,0,0,3,3,3
"780",0,0,0,0,0,0,0,1,1,0
"781",0,0,0,1,0,0,0,0,0,3
"782",0,0,0,1,0,1,1,0,1,0
"783",0,0,0,1,0,1,1,0,1,0
"784",1,0,1,2,0,2,0,0,2,0
"785",0,0,0,0,0,0,0,2,0,2
"786",1,0,0,1,0,0,0,0,1,0
"787",2,1,0,2,0,2,0,0,2,1
"788",1,0,0,1,1,1,0,0,0,4
"789",0,0,0,0,0,0,0,0,0,1
"790",0,0,0,0,0,0,0,0,0,0
"791",1,0,0,1,0,1,1,2,2,1
"792",0,0,0,0,0,0,0,0,1,0
"793",1,0,0,1,0,0,0,1,2,3
"794",0,0,0,0,0,0,0,0,0,0
"795",0,0,0,0,0,0,0,0,0,1
"796",1,2,0,1,0,0,0,2,2,2
"797",0,0,0,0,0,0,0,2,0,2
"798",0,0,0,2,0,2,0,0,2,1
"799",1,0,0,3,0,2,0,0,3,0
"800",0,0,0,1,0,1,1,0,1,0
"801",0,0,0,0,0,0,0,0,0,1
"802",1,1,1,0,1,0,1,1,1,4
"803",0,0,0,1,0,1,1,2,1,1
"804",1,1,0,2,0,1,0,1,3,2
"805",0,0,0,0,0,0,0,0,0,0
"806",1,0,2,1,0,1,0,2,1,1
"807",0,1,0,0,0,0,0,0,0,1
"808",2,2,0,0,1,0,1,2,0,5
"809",0,0,0,0,0,0,0,0,0,0
"810",0,0,0,0,0,0,0,0,0,0
"811",2,1,1,2,0,2,0,3,2,3
"812",1,0,2,1,0,1,0,2,1,1
"813",2,2,0,0,1,0,1,2,0,5
"814",1,0,0,1,1,1,0,0,0,4
"815",2,0,0,2,0,2,0,0,2,0
"816",1,1,0,2,1,0,1,0,2,1
"817",2,2,0,2,2,2,1,1,4,3
"818",1,0,1,1,0,0,0,2,1,2
"819",1,0,0,0,0,0,0,0,2,1
"820",0,0,0,0,0,0,0,0,0,0
"821",0,0,0,0,0,0,0,0,0,0
"822",0,0,0,0,0,0,0,0,0,0
"823",1,1,1,2,0,1,2,3,2,2
"824",1,0,2,1,0,1,0,2,1,1
"825",0,1,0,1,0,0,0,2,1,2
"826",0,0,2,0,0,1,0,2,1,3
"827",0,0,0,0,0,0,0,0,0,0
"828",0,0,0,1,0,1,1,2,1,1
"829",1,0,1,1,0,0,0,2,1,2
"830",0,0,0,2,0,1,1,1,2,0
"831",2,0,1,3,0,2,0,0,4,1
"832",0,0,0,1,0,1,0,0,1,1
"833",1,3,1,3,1,2,2,3,3,4
"834",0,0,0,0,0,0,0,0,0,0
"835",2,0,1,0,0,1,0,2,2,1
"836",1,0,1,1,0,0,0,2,1,2
"837",1,0,1,1,0,0,0,2,1,2
"838",1,0,1,0,0,0,0,1,1,1
"839",0,0,0,1,0,0,0,0,0,3
"840",1,0,0,1,0,1,0,0,1,0
"841",1,0,0,0,0,0,0,1,1,0
"842",0,1,0,0,0,0,0,1,0,1
"843",0,0,0,0,0,0,0,0,0,0
"844",2,2,0,0,1,0,1,2,0,5
"845",0,1,0,1,0,0,0,2,1,2
"846",0,0,0,1,0,1,1,0,1,0
"847",0,0,0,1,0,1,1,0,1,0
"848",0,0,0,2,0,1,1,0,2,0
"849",0,0,0,0,0,0,0,0,1,1
"850",0,1,0,1,0,1,0,0,2,0
"851",2,0,1,1,0,0,1,0,2,0
"852",0,1,0,1,0,1,0,1,1,1
"853",0,0,0,0,0,0,0,0,0,2
"854",1,0,1,0,1,1,0,2,1,3
"855",1,0,0,0,0,0,0,0,1,0
"856",0,0,0,1,0,0,0,0,1,0
"857",1,0,0,1,0,1,0,1,1,0
"858",1,0,0,1,0,1,0,2,1,3
"859",0,0,0,1,0,1,1,0,1,0
"860",0,0,0,0,0,0,0,0,1,0
"861",1,0,1,1,0,2,0,0,2,1
"862",1,1,0,2,0,2,1,0,2,1
"863",1,0,2,1,0,1,0,2,1,1
"864",0,1,0,1,0,0,0,2,1,2
"865",0,0,0,0,0,0,0,0,0,0
"866",0,0,0,0,0,0,0,0,0,0
"867",1,0,1,1,0,1,0,0,1,0
"868",1,0,0,1,0,1,0,1,1,0
"869",0,0,0,0,0,0,0,2,0,1
"870",1,0,1,0,0,0,0,1,1,1
"871",0,0,0,0,0,0,0,0,0,1
"872",0,1,2,1,0,0,0,1,2,1
"873",1,1,0,2,1,0,1,0,2,1
"874",0,0,0,0,0,1,0,0,2,1
"875",0,0,0,0,0,0,0,1,0,1
"876",0,1,1,2,0,1,0,0,1,1
"877",3,2,0,1,0,0,1,1,2,1
"878",0,0,0,0,0,0,0,1,0,1
"879",0,0,0,0,0,0,0,0,1,1
"880",0,0,0,0,0,0,0,0,0,0
"881",0,1,0,1,0,0,0,2,1,2
"882",0,0,0,0,0,0,0,0,0,2
"883",0,0,0,0,0,0,0,0,1,1
"884",0,0,0,0,0,0,0,0,0,2
"885",0,0,0,0,0,0,0,1,0,2
"886",1,1,1,2,0,1,2,3,2,2
"887",0,0,0,0,1,0,0,1,0,2
"888",0,0,0,0,0,0,0,0,0,0
"889",1,0,0,1,1,1,0,0,1,1
"890",2,1,1,1,0,1,0,0,2,3
"891",1,0,0,0,0,0,0,0,1,0
"892",0,0,0,0,0,0,0,1,0,1
"893",0,0,0,1,0,1,1,0,1,0
"894",0,1,0,1,0,0,0,2,1,2
"895",0,1,2,1,0,0,0,1,2,1
"896",0,0,0,1,0,1,0,0,1,0
"897",0,0,0,0,0,0,0,0,1,1
"898",0,1,0,1,0,0,0,2,1,2
"899",0,0,0,0,0,0,0,0,0,0
"900",2,2,0,2,1,2,1,2,4,4
"901",1,0,2,1,0,1,0,0,2,0
"902",0,1,0,1,0,0,0,2,1,2
"903",0,1,0,1,1,0,0,4,0,4
"904",1,1,0,1,0,0,0,0,1,2
"905",0,0,0,0,0,0,0,0,1,1
"906",0,0,0,0,0,0,0,0,1,0
"907",0,1,0,1,1,0,0,4,0,4
"908",1,1,0,1,0,1,0,1,1,2
"909",0,1,0,0,1,0,1,1,1,2
"910",0,1,0,1,0,0,0,2,1,2
"911",1,0,0,1,0,1,0,1,1,0
"912",0,0,0,0,0,0,0,0,0,0
"913",0,0,0,1,0,0,0,0,1,0
"914",0,1,0,1,1,0,0,4,0,4
"915",0,1,0,0,0,0,0,1,0,1
"916",2,0,0,2,0,2,0,0,2,0
"917",0,0,1,0,0,1,0,0,1,0
"918",0,1,0,0,0,0,0,0,0,0
"919",0,1,0,1,0,0,0,2,1,2
"920",1,1,0,1,0,1,0,1,1,2
"921",0,0,0,0,0,0,0,0,1,1
"922",2,2,0,2,1,2,1,2,4,4
"923",0,1,0,1,0,0,0,2,1,2
"924",1,0,1,0,0,0,0,1,1,1
"925",0,0,0,0,0,0,0,0,0,0
"926",2,4,0,2,2,1,1,3,1,4
"927",0,0,0,0,0,0,0,0,1,1
"928",0,2,0,0,2,0,0,1,0,5
"929",3,0,0,2,0,1,0,1,3,0
"930",0,1,0,0,0,0,0,1,0,1
"931",0,0,0,0,0,0,0,0,1,1
"932",3,3,2,2,1,2,1,3,4,2
"933",1,0,0,0,0,0,0,1,1,1
"934",1,0,1,1,0,0,0,2,1,2
"935",1,0,1,1,0,1,0,0,3,0
"936",1,1,1,2,0,1,2,3,2,2
"937",0,0,0,2,0,2,0,0,2,1
"938",1,0,1,1,0,0,0,2,1,2
"939",1,1,1,2,0,1,1,1,1,0
"940",0,0,0,1,0,1,0,1,1,2
"941",0,1,0,0,1,0,1,2,0,3
"942",0,1,0,0,0,0,0,1,0,1
"943",0,1,0,0,0,1,0,0,1,0
"944",0,0,0,2,0,0,0,0,1,2
"945",0,0,0,0,0,0,0,1,0,3
"946",0,0,0,3,0,1,1,2,1,2
"947",0,1,0,0,0,0,0,1,0,1
"948",1,1,0,2,1,0,1,0,2,1
"949",1,1,0,2,1,0,1,0,2,1
"950",1,0,0,2,0,0,0,0,2,1
"951",1,1,0,3,0,1,0,1,1,2
"952",1,0,0,1,0,1,1,2,1,2
"953",0,0,0,0,0,0,0,0,0,0
"954",0,1,0,0,1,0,1,2,0,3
"955",1,1,1,2,0,1,2,3,2,2
"956",0,0,0,0,0,0,0,0,0,1
"957",0,1,0,0,0,0,0,1,0,1
"958",0,0,0,0,0,0,0,0,0,0
"959",1,0,0,2,0,1,0,1,3,2
"960",1,0,0,1,1,1,0,0,1,1
"961",1,0,0,3,0,2,1,0,3,0
"962",1,0,1,1,0,0,0,0,1,0
"963",0,1,0,0,1,0,0,2,0,4
"964",0,0,0,0,2,0,2,1,4,2
"965",3,1,0,2,0,1,0,0,2,2
"966",1,1,0,0,1,0,1,1,0,2
"967",1,0,0,1,1,1,0,4,1,4
"968",0,1,0,0,1,0,1,2,0,3
"969",0,1,0,1,0,0,0,1,0,0
"970",0,1,0,0,0,0,0,0,0,1
"971",0,1,0,0,0,0,0,0,1,1
"972",1,1,0,2,1,0,1,0,2,1
"973",1,0,1,2,0,1,0,1,2,1
"974",0,0,0,0,3,0,0,2,0,6
"975",1,3,0,1,1,1,0,3,1,4
"976",0,0,0,0,0,0,0,0,0,0
"977",0,1,0,2,1,2,1,1,3,2
"978",1,0,1,2,0,3,2,1,2,1
"979",0,0,1,2,0,0,0,0,2,0
"980",1,0,1,3,0,1,0,0,3,1
"981",1,2,0,1,0,1,0,1,2,2
"982",0,0,1,2,0,0,0,0,2,0
"983",0,1,2,1,0,0,0,1,2,1
"984",0,1,0,0,0,0,0,0,0,2
"985",1,0,0,2,0,1,0,1,2,1
"986",0,0,0,0,0,0,0,0,0,1
"987",1,0,0,0,0,0,0,2,1,3
"988",1,0,0,1,0,1,0,0,1,1
"989",0,0,0,0,0,0,0,0,0,1
"990",2,0,0,0,0,0,0,0,2,2
"991",1,1,0,3,0,1,0,1,1,2
"992",1,0,0,1,0,2,0,0,2,0
"993",1,3,0,1,1,1,0,3,1,4
"994",1,0,0,1,3,1,1,3,3,5
"995",1,0,1,3,0,1,0,0,3,1
"996",0,0,0,0,0,0,0,0,0,0
"997",2,1,1,2,0,2,1,1,4,1
"998",0,0,0,0,0,0,0,0,0,1
"999",0,1,0,0,0,0,0,0,0,0
"1000",0,0,0,2,0,0,0,0,1,2
"1001",0,0,0,1,0,0,0,2,0,3
"1002",1,0,1,3,0,1,0,0,3,1
"1003",1,1,0,2,2,2,1,2,2,2
"1004",0,1,0,0,0,0,0,1,0,1
"1005",0,1,0,0,1,0,1,2,0,3
"1006",0,1,0,0,0,1,0,0,1,1
"1007",1,0,0,1,0,1,0,0,1,1
"1008",0,0,0,0,0,0,0,0,0,0
"1009",0,0,0,0,0,0,0,0,1,1
"1010",0,1,0,2,1,0,0,1,2,3
"1011",0,1,0,0,1,0,1,2,0,3
"1012",1,0,0,1,1,1,0,0,1,1
"1013",1,0,0,1,0,1,0,0,1,1
"1014",0,0,0,0,0,0,0,1,0,1
"1015",0,1,0,1,0,0,0,2,1,2
"1016",0,0,0,0,0,0,0,1,0,3
"1017",1,0,0,3,0,2,1,0,3,0
"1018",0,0,0,1,0,0,0,0,0,0
"1019",0,1,0,1,0,0,0,2,1,2
"1020",1,0,0,1,1,1,0,0,1,1
"1021",0,0,0,1,0,1,0,0,1,0
"1022",0,1,0,0,1,0,0,1,0,1
"1023",1,1,0,1,0,0,0,0,1,2
"1024",3,2,0,1,0,0,1,1,2,1
"1025",0,1,0,1,0,0,0,2,1,2
"1026",0,0,0,0,0,0,0,0,0,0
"1027",1,0,0,3,0,2,1,0,3,0
"1028",0,0,0,0,0,0,0,0,0,0
"1029",0,1,0,1,0,0,0,1,0,0
"1030",1,0,1,3,0,1,0,2,3,3
"1031",0,0,0,1,0,1,1,1,2,2
"1032",1,0,0,1,0,1,0,0,1,0
"1033",1,0,0,3,0,2,1,0,3,0
"1034",0,0,0,0,0,0,0,0,1,0
"1035",0,0,0,0,0,0,0,2,0,1
"1036",1,1,1,2,0,1,2,3,2,2
"1037",1,0,0,1,0,0,0,0,1,0
"1038",1,1,0,1,1,1,0,2,2,3
"1039",0,0,0,1,0,1,0,1,1,1
"1040",0,0,0,0,0,0,0,0,0,1
"1041",0,1,0,0,1,0,1,2,0,3
"1042",1,0,0,0,0,0,0,0,1,1
"1043",1,0,0,2,0,2,1,0,2,0
"1044",0,1,0,1,0,0,0,2,1,2
"1045",0,0,0,0,0,0,0,0,0,0
"1046",1,0,0,1,0,1,0,1,1,0
"1047",0,0,0,0,0,0,0,0,1,2
"1048",1,0,0,0,0,0,0,0,1,1
"1049",0,0,1,0,0,0,0,2,0,1
"1050",0,0,0,0,0,0,0,0,0,0
"1051",2,0,0,0,0,0,0,1,2,1
"1052",0,0,1,0,0,0,0,0,1,0
"1053",1,1,1,2,0,1,1,2,1,3
"1054",1,0,0,1,0,1,0,0,1,1
"1055",0,0,0,1,0,1,0,1,1,1
"1056",1,1,1,2,0,1,1,2,1,3
"1057",1,0,0,1,0,1,1,1,2,3
"1058",2,1,1,2,0,1,0,2,2,3
"1059",2,1,1,2,0,1,0,2,2,3
"1060",1,0,0,1,0,1,1,1,2,3
"1061",1,1,1,2,0,1,1,2,1,3
"1062",1,0,0,1,0,1,1,1,2,3
"1063",1,0,0,1,1,1,0,0,0,4
"1064",0,0,0,1,0,0,1,0,0,2
"1065",0,1,0,0,0,0,0,0,0,1
"1066",0,1,0,0,0,0,0,1,0,1
"1067",0,0,0,1,0,1,0,1,1,1
"1068",0,0,0,0,0,0,0,1,0,2
"1069",2,0,0,2,0,2,0,0,2,0
"1070",0,0,0,2,0,1,0,1,2,2
"1071",1,0,0,1,0,1,0,0,1,1
"1072",0,0,1,1,0,0,0,1,3,2
"1073",0,0,0,0,0,0,0,1,0,1
"1074",1,0,0,1,0,1,1,0,2,2
"1075",0,1,0,1,0,0,1,1,1,2
"1076",1,0,0,1,0,1,0,0,1,1
"1077",1,1,1,2,0,1,2,3,2,2
"1078",0,0,0,0,0,0,0,1,0,1
"1079",0,0,0,0,0,0,0,1,0,2
"1080",0,0,0,0,0,0,0,0,1,2
"1081",0,1,0,0,1,0,0,1,0,1
"1082",0,1,0,1,1,0,0,4,0,4
"1083",0,1,0,1,0,0,0,2,1,2
"1084",1,1,1,2,1,1,0,2,2,2
"1085",0,0,0,0,0,0,0,1,0,1
"1086",0,1,0,3,0,0,0,3,1,3
"1087",0,0,0,0,0,0,0,0,0,0
"1088",0,0,0,1,0,0,0,0,0,0
"1089",1,2,0,2,0,1,0,1,3,0
"1090",1,0,0,1,0,1,0,0,1,0
"1091",0,1,0,1,0,0,0,2,1,2
"1092",0,0,0,0,1,0,0,2,0,3
"1093",0,1,0,0,2,0,1,2,0,2
"1094",1,1,1,2,0,1,1,2,1,3
"1095",1,0,0,1,1,1,0,0,1,2
"1096",0,0,0,0,0,0,0,1,0,1
"1097",1,0,0,1,0,1,0,0,1,2
"1098",0,0,0,0,0,0,0,0,0,1
"1099",1,1,1,2,1,1,0,2,2,2
"1100",0,1,0,0,1,0,1,2,0,3
"1101",0,4,1,0,2,0,2,4,3,6
"1102",0,1,0,0,2,0,1,2,0,2
"1103",2,0,0,3,2,2,0,3,3,2
"1104",0,0,0,1,0,1,1,0,1,0
"1105",0,0,0,0,0,0,0,0,1,1
"1106",0,0,0,0,0,0,0,3,0,3
"1107",1,0,0,1,0,1,1,1,2,3
"1108",0,0,0,1,0,1,0,1,1,1
"1109",0,0,0,0,0,0,0,0,0,1
"1110",0,0,0,0,0,0,0,1,0,2
"1111",2,1,1,2,0,2,0,3,2,3
"1112",1,1,2,2,0,1,0,0,2,0
"1113",1,0,0,1,0,1,1,1,2,3
"1114",0,0,0,1,0,0,0,0,1,0
"1115",1,0,0,1,1,1,0,1,1,1
"1116",0,0,0,0,0,0,0,1,0,2
"1117",0,0,0,0,0,0,0,1,0,2
"1118",0,2,2,1,1,0,1,1,2,1
"1119",0,1,0,1,0,0,0,2,1,2
"1120",1,1,1,2,0,1,1,2,1,3
"1121",1,1,1,2,0,1,1,2,1,3
"1122",0,0,0,1,0,1,0,1,1,1
"1123",1,0,0,1,0,1,1,2,2,1
"1124",0,0,0,0,0,0,0,1,0,1
"1125",0,0,0,1,0,0,0,0,0,0
"1126",2,2,0,0,1,0,1,2,0,5
"1127",0,0,0,1,0,0,0,0,1,0
"1128",1,0,0,3,0,2,1,0,3,0
"1129",0,0,0,0,0,0,0,0,0,1
"1130",0,0,0,0,0,0,0,1,0,2
"1131",0,0,0,1,0,0,0,0,1,0
"1132",1,0,0,0,0,0,0,0,1,1
"1133",1,0,0,2,0,1,0,1,2,1
"1134",0,0,0,0,0,0,0,0,0,0
"1135",0,0,0,0,0,0,0,0,0,0
"1136",1,0,0,2,0,1,0,1,2,1
"1137",2,2,0,2,3,2,2,4,2,5
"1138",1,0,1,2,0,2,0,1,2,4
"1139",0,0,0,0,0,0,0,0,0,0
"1140",1,1,0,2,0,1,1,1,3,1
"1141",0,0,0,1,1,1,0,3,2,6
"1142",0,0,0,0,0,1,0,0,0,1
"1143",0,0,0,1,0,0,0,0,1,0
"1144",3,1,0,3,0,2,0,1,3,3
"1145",0,0,0,1,0,0,0,0,1,0
"1146",0,0,0,0,0,0,0,0,0,0
"1147",0,0,0,0,0,0,0,1,0,2
"1148",1,0,0,0,0,0,0,0,1,1
"1149",0,0,0,0,0,0,0,0,0,0
"1150",0,0,0,0,0,0,0,0,0,0
"1151",0,0,0,1,0,0,0,0,1,0
"1152",0,0,0,0,0,0,0,0,0,0
"1153",2,1,1,2,0,1,0,2,2,3
"1154",0,0,0,0,0,0,0,2,0,3
"1155",0,0,0,0,0,0,0,1,2,0
"1156",1,0,0,3,0,2,1,0,3,0
"1157",1,0,0,0,0,0,0,0,1,1
"1158",0,1,2,1,0,0,0,1,2,1
"1159",0,0,0,1,0,0,0,0,1,0
"1160",2,2,0,0,1,0,1,2,0,5
"1161",0,0,0,1,0,1,0,1,1,1
"1162",0,0,0,2,0,0,0,0,1,2
"1163",0,0,0,2,0,0,0,0,1,2
"1164",0,0,0,0,0,0,0,0,0,1
"1165",0,0,0,1,0,0,0,0,1,0
"1166",0,0,0,1,0,1,0,1,1,1
"1167",0,0,1,1,0,1,0,1,2,1
"1168",0,0,1,1,0,1,0,1,2,1
"1169",0,0,0,1,0,0,0,0,1,0
"1170",0,0,0,1,0,0,0,0,1,0
"1171",0,0,0,0,0,0,0,0,1,1
"1172",1,0,1,1,0,0,0,2,1,2
"1173",2,0,0,0,0,0,0,1,2,1
"1174",0,0,0,0,0,0,0,1,0,1
"1175",0,0,0,0,0,0,0,0,0,2
"1176",1,0,0,1,0,1,0,1,2,1
"1177",0,1,0,0,1,0,1,3,0,5
"1178",0,0,0,0,1,0,0,2,0,2
"1179",0,0,0,0,0,0,0,1,0,3
"1180",0,0,0,1,0,0,0,0,1,0
"1181",1,0,0,1,1,1,0,0,0,4
"1182",0,0,0,0,0,0,0,0,0,0
"1183",1,0,0,1,0,1,0,1,2,1
"1184",0,0,0,0,0,0,0,0,0,0
"1185",0,0,0,1,0,0,0,0,1,0
"1186",1,0,0,1,0,1,0,1,2,1
"1187",2,0,2,1,0,1,0,0,3,1
"1188",1,0,0,1,1,1,0,0,1,1
"1189",4,1,3,4,1,2,1,2,6,3
"1190",0,0,0,0,0,0,0,0,0,1
"1191",1,0,0,1,0,1,0,0,1,0
"1192",4,2,0,4,1,2,1,2,3,3
"1193",2,0,0,2,0,2,0,0,2,0
"1194",0,0,0,0,0,0,0,1,0,1
"1195",0,0,0,2,0,0,0,0,1,2
